count,obj_id,meta_url,source_url,source_path,source_md5,image_path,image_md5,title,artist_display_name,dominant_color,dominant_color_hex,r,g,b,r_jitter10x_bw,g_jitter10x_bw,b_jitter10x_bw,color_jitter10x_bw,gridX,gridY,umap_jitter_X,umap_jitter_Y,umapX,umapY,cluster
740,19039,https://collectionapi.metmuseum.org/public/collection/v1/objects/19039,https://images.metmuseum.org/CRDImages/ad/original/DP124843.jpg,unprocessed/image-19039.png,cd3fc8529f8d9b434210a2c88737bdb4,images/19039-00.png,79f7834cd9ee2e34cb902b8054bc40e4,Portrait of a Lady,Samuel Broadbent Jr.,"(180, 146, 132)",#b49284,180,146,132,188,141,120,#bc8d78,-0.31429,0.83784,0.25581,0.96512,0.26596,0.98866,Cluster 10
741,437957,https://collectionapi.metmuseum.org/public/collection/v1/objects/437957,https://images.metmuseum.org/CRDImages/ep/original/ep30.95.292.bw.R.jpg,unprocessed/image-437957.png,a61349aa621000192785ab1e7918fd69,images/437957-00.png,375f9fb2bbd8e924ca52021357ade46e,Saint Lucy,Francesco Zaganelli (Francesco di Bosio),"(107, 107, 107)",#6b6b6b,107,107,107,107,107,107,#6b6b6b,0.54286,-0.89189,0.18605,-0.94186,0.14123,-0.94545,Cluster 6
742,463607,https://collectionapi.metmuseum.org/public/collection/v1/objects/463607,https://images.metmuseum.org/CRDImages/md/original/DP-16607-001.jpg,unprocessed/image-463607.png,f4570b41e3f4e78aaf62469e2cca64ea,images/463607-00.png,cd977bde6065fedc2c6a0c3644573c6f,Plaque with the Head of Saint John the Baptist on a Charger,School of Nottingham,"(111, 82, 58)",#6f523a,111,82,58,102,69,43,#66452b,-0.48571,-0.94595,-0.60465,-0.26744,-0.6053,-0.27143,Cluster 1
743,437324,https://collectionapi.metmuseum.org/public/collection/v1/objects/437324,https://images.metmuseum.org/CRDImages/ep/original/ep39.143.bw.R.jpg,unprocessed/image-437324.png,b3d029364ad7fa6f843275f631c75281,images/437324-00.png,024d9345fafbdac933fe6c9eb7fd960f,Portrait of a Young Woman,Pieter Jansz. Pourbus,"(111, 111, 111)",#6f6f6f,111,111,111,111,111,111,#6f6f6f,-0.31429,0.62162,0.05814,0.72093,0.06329,0.71277,Cluster 10
744,15233,https://collectionapi.metmuseum.org/public/collection/v1/objects/15233,https://images.metmuseum.org/CRDImages/ad/original/DP168988.jpg,unprocessed/image-15233.png,111b1d0fb2946e00c5e7f11e9101001d,images/15233-00.png,9eb096f451b2cc3401d56d740715b709,Portrait of a Gentleman,Carl Weinedel,"(129, 116, 97)",#817461,129,116,97,130,132,91,#82845b,-0.02857,0.24324,0.32558,0.43023,0.32281,0.42353,Cluster 9
745,10896,https://collectionapi.metmuseum.org/public/collection/v1/objects/10896,https://images.metmuseum.org/CRDImages/ad/original/ap49.67.jpg,unprocessed/image-10896.png,e986e04c27c73412b3fab90474efaa71,images/10896-00.png,98c62104fa7f56b5590da0c7c895d6cb,Portrait of a Gentleman,William Franks,"(111, 111, 111)",#6f6f6f,111,111,111,111,111,111,#6f6f6f,0.77143,-0.83784,0.53488,-0.84884,0.52191,-0.85015,Cluster X
746,670765,https://collectionapi.metmuseum.org/public/collection/v1/objects/670765,https://images.metmuseum.org/CRDImages/ep/original/DP375602.jpg,unprocessed/image-670765.png,ced8e44ad3f6fd4c333ead902dad4959,images/670765-00.png,696022411d32933252826d063051e8f3,The Death of Cleopatra,Guido Cagnacci,"(79, 63, 48)",#4f3f30,79,63,48,89,80,48,#595030,0.08571,0.02703,0.44186,-0.0814,0.43762,-0.0784,Cluster 5
747,10988,https://collectionapi.metmuseum.org/public/collection/v1/objects/10988,https://images.metmuseum.org/CRDImages/ad/original/ap55.111.10.jpg,unprocessed/image-10988.png,188180c3ad8f000989a1328d2c664e94,images/10988-00.png,f12c23f3a281bd2c636c5fea0ce4cf22,Eunice Harriet Brigham,Chester (Charles) Harding,"(65, 65, 65)",#414141,65,65,65,65,65,65,#414141,0.42857,-0.78378,0.18605,-0.98837,0.17628,-0.97916,Cluster 6
748,454621,https://collectionapi.metmuseum.org/public/collection/v1/objects/454621,https://images.metmuseum.org/CRDImages/is/original/DP235239.jpg,unprocessed/image-454621.png,7b775c79cc64f6ab2cbcee64471be9db,images/454621-00.png,be43f69ff42a9729405fc781b88f2aa3,Standing Figure with Feathered Headdress,,"(171, 146, 122)",#ab927a,171,146,122,186,148,106,#ba946a,-0.71429,-0.72973,-0.80233,-0.27907,-0.80957,-0.28524,Cluster 1
749,10849,https://collectionapi.metmuseum.org/public/collection/v1/objects/10849,https://images.metmuseum.org/CRDImages/ad/original/ap00.17.3.jpg,unprocessed/image-10849.png,5d8e4abf55877b231c69b03c32438760,images/10849-00.png,32b3f8848c25651fbc049653fe74d26f,Caleb Gasper,Charles Loring Elliott,"(93, 93, 93)",#5d5d5d,93,93,93,93,93,93,#5d5d5d,0.2,-0.56757,0.24419,-0.69767,0.22707,-0.69592,Cluster 6
750,436442,https://collectionapi.metmuseum.org/public/collection/v1/objects/436442,https://images.metmuseum.org/CRDImages/ep/original/DP169391.jpg,unprocessed/image-436442.png,904ac830254425cd139fab32a2f50dc8,images/436442-00.png,4bcb375ea749a2b431991322e271558c,The Painter's Daughter Mary (1750–1826),Thomas Gainsborough,"(109, 85, 69)",#6d5545,109,85,69,117,103,74,#75674a,0.88571,0.2973,0.83721,0.26744,0.82184,0.26544,Cluster 2
751,437699,https://collectionapi.metmuseum.org/public/collection/v1/objects/437699,https://images.metmuseum.org/CRDImages/ep/original/DP105662.jpg,unprocessed/image-437699.png,2071b8e3971c29e261b323decddb13c8,images/437699-01.png,d6fa6e18bda21ebba5748ef235b0eb99,Salome with the Head of Saint John the Baptist,Andrea Solario,"(72, 70, 42)",#48462a,72,70,42,76,83,50,#4c5332,0.54286,0.13514,0.62791,0.26744,0.62567,0.26661,Cluster 2
752,436434,https://collectionapi.metmuseum.org/public/collection/v1/objects/436434,https://images.metmuseum.org/CRDImages/ep/original/DP162180.jpg,unprocessed/image-436434.png,61a4619b9206f9b7341a6d44a1508780,images/436434-00.png,ce1766a4d10e723138e9a004bb43902b,Lieutenant Colonel Paul Pechell (1724–1800),Thomas Gainsborough,"(65, 49, 28)",#41311c,65,49,28,70,65,40,#464128,0.48571,-0.02703,0.56977,-0.39535,0.55971,-0.39395,Cluster 4
753,11407,https://collectionapi.metmuseum.org/public/collection/v1/objects/11407,https://images.metmuseum.org/CRDImages/ad/original/ap96.23.jpg,unprocessed/image-11407.png,f1524bebf8a641d5cfe2fd26d91412cc,images/11407-00.png,0bd035e3535c733c90f3b79786e81ed5,Joseph W. Drexel,Jacob Hart Lazarus,"(100, 85, 66)",#645542,100,85,66,85,75,57,#554b39,0.2,-0.2973,0.4186,-0.31395,0.4103,-0.3149,Cluster 5
754,437404,https://collectionapi.metmuseum.org/public/collection/v1/objects/437404,https://images.metmuseum.org/CRDImages/ep/original/DP145916.jpg,unprocessed/image-437404.png,b314a98985b105c822b4274116d98ee4,images/437404-00.png,e100512f04589582ce9d6b4b45453104,Head of Christ,Rembrandt,"(43, 32, 19)",#2b2013,43,32,19,21,39,23,#152717,-0.2,-0.13514,0.19767,-0.09302,0.2009,-0.10708,Cluster 5
755,226426,https://collectionapi.metmuseum.org/public/collection/v1/objects/226426,https://images.metmuseum.org/CRDImages/es/original/DP152958.jpg,unprocessed/image-226426.png,6143d4228b1b9edc91a8481f4bf3d480,images/226426-00.png,b31307add075524aece1d108e8d1c3d8,Charles I,Wenceslaus Hollar,"(102, 93, 76)",#665d4c,102,93,76,106,87,51,#6a5733,-0.02857,-0.40541,0.2093,-0.33721,0.21385,-0.32971,Cluster 5
756,394540,https://collectionapi.metmuseum.org/public/collection/v1/objects/394540,https://images.metmuseum.org/CRDImages/dp/original/DP837758.jpg,unprocessed/image-394540.png,075deb00c55790f8ab13712f728a731f,images/394540-00.png,29ef8c3c0c7f1a01b8cec62532ceaa6c,William Floyd,Asher Brown Durand,"(123, 114, 102)",#7b7266,123,114,102,128,129,101,#808165,-0.31429,-0.89189,-0.30233,-0.59302,-0.26794,-0.55851,Cluster 8
757,459054,https://collectionapi.metmuseum.org/public/collection/v1/objects/459054,https://images.metmuseum.org/CRDImages/rl/original/DT3077.jpg,unprocessed/image-459054.png,c992c6c4c0bf87235aff0f62c56221b7,images/459054-00.png,bdb572af86cdf6ec871cb400bf011ea0,Portrait of a Young Man,Hans Memling,"(125, 94, 63)",#7d5e3f,125,94,63,128,94,76,#805e4c,-0.08571,0.02703,0.34884,0.01163,0.34221,0.00979,Cluster 5
758,13385,https://collectionapi.metmuseum.org/public/collection/v1/objects/13385,https://images.metmuseum.org/CRDImages/ad/original/DT6141.jpg,unprocessed/image-13385.png,0c521cdaf34fa95049b52ff7b5ce4a87,images/13385-00.png,7a316580ec2abb0e841a504e0ec5cf70,Elijah Boardman,John Ramage,"(159, 164, 146)",#9fa492,159,164,146,158,161,150,#9ea196,-0.02857,0.18919,0.31395,0.4186,0.30558,0.41242,Cluster 9
759,436695,https://collectionapi.metmuseum.org/public/collection/v1/objects/436695,https://images.metmuseum.org/CRDImages/ep/original/DP327709.jpg,unprocessed/image-436695.png,b18b331d43fb4ddf608424a4c67f9523,images/436695-00.png,4d676a99fcc78311ced12b66a9c096f8,"Portrait of a Man, Said to Be Philip Wharton (1613–1696), Fourth Baron Wharton",John Hoskins,"(113, 92, 76)",#715c4c,113,92,76,130,94,63,#825e3f,-0.08571,0.18919,0.22093,0.44186,0.2207,0.44163,Cluster 9
760,436545,https://collectionapi.metmuseum.org/public/collection/v1/objects/436545,https://images.metmuseum.org/CRDImages/ep/original/DP287624.jpg,unprocessed/image-436545.png,9f9d651c93da358596a095f367af9664,images/436545-00.png,2ab0c4cf55b16e43fb7bebbcf498d6e2,Manuel Osorio Manrique de Zuñiga (1784–1792),Goya (Francisco de Goya y Lucientes),"(109, 93, 79)",#6d5d4f,109,93,79,103,106,76,#676a4c,0.37143,0.45946,0.67442,0.43023,0.6647,0.42636,Cluster 2
761,437768,https://collectionapi.metmuseum.org/public/collection/v1/objects/437768,https://images.metmuseum.org/CRDImages/ep/original/ep49.7.14.bw.R.jpg,unprocessed/image-437768.png,551aff4c5c2b7a965beb355ff246510c,images/437768-00.png,092aea85de41f9e09505cdec51a7721b,Portrait of a Man,Lambert Sustris,"(82, 82, 82)",#525252,82,82,82,82,82,82,#525252,0.77143,-0.89189,0.40698,-0.83721,0.38826,-0.83052,Cluster 6
762,10754,https://collectionapi.metmuseum.org/public/collection/v1/objects/10754,https://images.metmuseum.org/CRDImages/ad/original/ap15.129.jpg,unprocessed/image-10754.png,c3f7da3a277b5af09db45799e8af0ff2,images/10754-00.png,63a7837d0147d0a275b457dcc64ab274,Mrs. Robert Watts (Matilda Ridley),Anson Dickinson,"(104, 104, 104)",#686868,104,104,104,104,104,104,#686868,0.31429,-0.89189,0.13953,-0.98837,0.1384,-0.96937,Cluster 6
763,13341,https://collectionapi.metmuseum.org/public/collection/v1/objects/13341,https://images.metmuseum.org/CRDImages/ad/original/ap38.146.9.jpg,unprocessed/image-13341.png,957a889b63d443b30ab1c6b9c9ea1e07,images/13341-00.png,f84c3ce1cd35e4545dacb1aa2367e6c0,Portrait of a Gentleman,Joseph Wood,"(119, 119, 119)",#777777,119,119,119,119,119,119,#777777,0.88571,-0.78378,0.59302,-0.81395,0.57438,-0.80976,Cluster X
764,437595,https://collectionapi.metmuseum.org/public/collection/v1/objects/437595,https://images.metmuseum.org/CRDImages/ep/original/ep59.72.2.R.jpg,unprocessed/image-437595.png,31a8df3f66cfa21290f2de9646e91626,images/437595-00.png,b3292a3201b52d356230db92e9ef2557,Portrait of a Man,E. Jean Saillant,"(98, 77, 63)",#624d3f,98,77,63,100,73,55,#644937,0.14286,0.08108,0.51163,-0.12791,0.49683,-0.12824,Cluster 5
765,437391,https://collectionapi.metmuseum.org/public/collection/v1/objects/437391,https://images.metmuseum.org/CRDImages/ep/original/DP-16969-001.jpg,unprocessed/image-437391.png,1fd54955bae4e8c99ae11e3672975014,images/437391-00.png,5119b464588a8f3513284d2ed7840c47,Portrait of a Young Woman with a Fan,Rembrandt (Rembrandt van Rijn),"(72, 56, 37)",#483825,72,56,37,59,46,37,#3b2e25,0.31429,0.67568,0.67442,0.63953,0.65876,0.63078,Cluster 7
766,436056,https://collectionapi.metmuseum.org/public/collection/v1/objects/436056,https://images.metmuseum.org/CRDImages/ep/original/DT8828.jpg,unprocessed/image-436056.png,89660b87bbe0fa599457fa629b87aa9c,images/436056-00.png,13ca0c058f116d81d4cc28c16e452901,Madonna and Child with Two Angels,Vittore Crivelli,"(164, 128, 80)",#a48050,164,128,80,160,120,62,#a0783e,-0.48571,-0.02703,-0.06977,0.0814,-0.08238,0.07587,Cluster X
767,477317,https://collectionapi.metmuseum.org/public/collection/v1/objects/477317,https://images.metmuseum.org/CRDImages/cl/original/DP155555.jpg,unprocessed/image-477317.png,ee56d4696cb9ed2fa266fc930c645e78,images/477317-00.png,3bb3c7a234e0c43876a2f4a7ebf680d2,Panel with the Head of a Bishop,,"(149, 153, 141)",#95998d,149,153,141,154,144,140,#9a908c,-0.65714,-0.94595,-0.80233,-0.32558,-0.80581,-0.32379,Cluster 1
768,436855,https://collectionapi.metmuseum.org/public/collection/v1/objects/436855,https://images.metmuseum.org/CRDImages/ep/original/DP327727.jpg,unprocessed/image-436855.png,38174b8ee95e295e9a49ae1db09878c4,images/436855-00.png,ad0954e55b7fd98cec2ffe5e8b22caff,Portrait of a Woman,Etienne Charles Le Guay,"(123, 108, 97)",#7b6c61,123,108,97,120,105,107,#78696b,-0.25714,0.56757,0.09302,0.7093,0.09072,0.70039,Cluster 10
769,11273,https://collectionapi.metmuseum.org/public/collection/v1/objects/11273,https://images.metmuseum.org/CRDImages/ad/original/APS218.jpg,unprocessed/image-11273.png,e77b01559fa2c7ed6b3e64ca142f2e92,images/11273-00.png,7667613c89c87d74b409dfd3e3336c49,Jacob Hurd,William Johnston,"(73, 70, 67)",#494643,73,70,67,80,71,63,#50473f,0.42857,-0.40541,0.54651,-0.51163,0.54577,-0.50527,Cluster 4
770,10981,https://collectionapi.metmuseum.org/public/collection/v1/objects/10981,https://images.metmuseum.org/CRDImages/ad/original/DP162115.jpg,unprocessed/image-10981.png,d319924aca00d20d2048d7a53f74f2bc,images/10981-00.png,ec0a9f832da4d00c259565cf2028361e,Mrs. William Gordon Ver Planck and Her Son Samuel Hopkins Ver Planck,,"(140, 110, 85)",#8c6e55,140,110,85,133,108,83,#856c53,0.6,0.56757,0.82558,0.44186,0.8264,0.43486,Cluster 2
771,10775,https://collectionapi.metmuseum.org/public/collection/v1/objects/10775,https://images.metmuseum.org/CRDImages/ad/original/ap95.2.5.jpg,unprocessed/image-10775.png,57992240f51cca875271ae8c18646d9f,images/10775-00.png,e15a00cfcee6d18b07903dc4c6c6cfdc,John C. Calhoun,Savinien Edme Dubourjal,"(127, 127, 127)",#7f7f7f,127,127,127,127,127,127,#7f7f7f,0.54286,-0.62162,0.34884,-0.80233,0.35057,-0.79724,Cluster 6
772,11366,https://collectionapi.metmuseum.org/public/collection/v1/objects/11366,https://images.metmuseum.org/CRDImages/ad/original/ap06.1311.jpg,unprocessed/image-11366.png,48223cf7a56c2a999af9f4da25110a38,images/11366-00.png,0de6d8fffd4fd058afd39ca4a0629dfe,Self-portrait,Joseph Kyle,"(47, 47, 47)",#2f2f2f,47,47,47,47,47,47,#2f2f2f,0.25714,-0.62162,0.23256,-0.73256,0.21987,-0.73601,Cluster 6
773,471844,https://collectionapi.metmuseum.org/public/collection/v1/objects/471844,https://images.metmuseum.org/CRDImages/cl/original/LC-59_70-1.jpg,unprocessed/image-471844.png,375a1db8b14f13d963c2a7cb3ac1c13e,images/471844-00.png,cd9244c00f03d4549d3e5910ad144713,Reliquary Bust of a Female Saint,,"(137, 115, 92)",#89735c,137,115,92,132,122,101,#847a65,-1,-0.08108,-0.94186,-0.02326,-0.93913,-0.02028,Cluster 1
774,436334,https://collectionapi.metmuseum.org/public/collection/v1/objects/436334,https://images.metmuseum.org/CRDImages/ep/original/DP247207.jpg,unprocessed/image-436334.png,7aa8ba97dbd24de6ef978c15b637a687,images/436334-00.png,a19824463d2d20c1cd901f0b2ed19777,Madonna and Child,Francesco Francia,"(89, 75, 62)",#594b3e,89,75,62,100,87,66,#645742,-0.31429,0.45946,0.03488,0.5814,0.02624,0.56834,Cluster 3
775,436334,https://collectionapi.metmuseum.org/public/collection/v1/objects/436334,https://images.metmuseum.org/CRDImages/ep/original/DP247207.jpg,unprocessed/image-436334.png,7aa8ba97dbd24de6ef978c15b637a687,images/436334-01.png,1ebb406577a52c7e0348d8e45efb94f6,Madonna and Child,Francesco Francia,"(116, 87, 66)",#745742,116,87,66,111,99,58,#6f633a,0.65714,0.18919,0.68605,0.37209,0.68707,0.36869,Cluster 2
776,12666,https://collectionapi.metmuseum.org/public/collection/v1/objects/12666,https://images.metmuseum.org/CRDImages/ad/original/DP208350.jpg,unprocessed/image-12666.png,f0f9cf02a697f6bebd78015f824f4450,images/12666-00.png,3078ca0de4aabdd44add27dffff017d1,Henry Rice,Gilbert Stuart,"(95, 69, 53)",#5f4535,95,69,53,102,71,45,#66472d,0.54286,-0.2973,0.59302,-0.51163,0.57265,-0.50726,Cluster 4
777,10529,https://collectionapi.metmuseum.org/public/collection/v1/objects/10529,https://images.metmuseum.org/CRDImages/ad/original/APS987.jpg,unprocessed/image-10529.png,262013621325d0cd000ea6da39277f75,images/10529-00.png,e7b655224c390b0ed17830366fc3c267,Mrs. Ebenezer Storer (Mary Edwards),John Singleton Copley,"(101, 94, 84)",#655e54,101,94,84,118,90,75,#765a4b,-0.71429,0.2973,-0.06977,0.38372,-0.06427,0.37569,Cluster 3
778,437688,https://collectionapi.metmuseum.org/public/collection/v1/objects/437688,https://images.metmuseum.org/CRDImages/ep/original/DP147932.jpg,unprocessed/image-437688.png,8176ec2d4dbfd0d758a522c31d42f30e,images/437688-00.png,ba1a27a2c205b26e6221b5bd2eb6a097,Portrait of a Man,Pieter van Slingelandt,"(51, 40, 32)",#332820,51,40,32,57,46,48,#392e30,-0.77143,0.45946,-0.25581,0.38372,-0.25752,0.38409,Cluster 3
779,816873,https://collectionapi.metmuseum.org/public/collection/v1/objects/816873,https://images.metmuseum.org/CRDImages/dp/original/DP-17111-001.jpg,unprocessed/image-816873.png,ff092559f83914323d568f4e565853d1,images/816873-00.png,4ee0b784e8ab2debb2ec11e6cfbb5661,Portrait of Auguste Rodin,Eugène Carrière,"(105, 102, 103)",#696667,105,102,103,116,123,104,#747b68,0.02857,-0.94595,0.10465,-0.88372,0.09091,-0.8838,Cluster 6
780,436630,https://collectionapi.metmuseum.org/public/collection/v1/objects/436630,https://images.metmuseum.org/CRDImages/ep/original/DP146498.jpg,unprocessed/image-436630.png,90833a0cbd406686bb59fad9c1f03baa,images/436630-00.png,8d903768c0885e7bc0ea173ceb356ead,Portrait of a Woman,Adriaen Hanneman,"(87, 71, 52)",#574734,87,71,52,84,60,36,#543c24,0.88571,0.72973,0.93023,0.38372,0.9139,0.38388,Cluster 2
781,436493,https://collectionapi.metmuseum.org/public/collection/v1/objects/436493,https://images.metmuseum.org/CRDImages/ep/original/ep14.40.635.bw.R.jpg,unprocessed/image-436493.png,4a7789429167092474fca63f8a2a6f1d,images/436493-01.png,8aefaa9fac1013413372a225b8453dac,Madonna and Child with Angels,Domenico Ghirlandaio,"(137, 137, 137)",#898989,137,137,137,137,137,137,#898989,0.14286,0.13514,0.46512,0.17442,0.46692,0.17683,Cluster 9
782,437870,https://collectionapi.metmuseum.org/public/collection/v1/objects/437870,https://images.metmuseum.org/CRDImages/ep/original/DT200208.jpg,unprocessed/image-437870.png,f19c24d246761ac15f9b472484f9800b,images/437870-00.png,e1a7bb0e99cc40d9a94c1ce366647bf4,"María Teresa (1638–1683), Infanta of Spain",Velázquez (Diego Rodríguez de Silva y Velázquez),"(113, 87, 73)",#715749,113,87,73,117,88,74,#75584a,0.08571,0.62162,0.48837,0.82558,0.48838,0.82328,Cluster 7
783,12921,https://collectionapi.metmuseum.org/public/collection/v1/objects/12921,https://images.metmuseum.org/CRDImages/ad/original/ap46.50.1.jpg,unprocessed/image-12921.png,fec8effcb71de274ad6571aaf8725cf4,images/12921-00.png,9e3480042736fd6702c0bebdf59a5658,John Isham,,"(104, 105, 105)",#686969,104,105,105,109,123,103,#6d7b67,-0.54286,0.72973,-0.10465,0.60465,-0.10647,0.59353,Cluster 3
784,471432,https://collectionapi.metmuseum.org/public/collection/v1/objects/471432,https://images.metmuseum.org/CRDImages/cl/original/DP330353.jpg,unprocessed/image-471432.png,ad5fc82726406db141bd98f9160a6e07,images/471432-00.png,6749023f11872fc2394a481246e4d1db,"African Magus, one of the Three Kings from an Adoration Group",,"(122, 113, 107)",#7a716b,122,113,107,112,115,131,#707383,-0.71429,-0.2973,-0.82558,-0.13953,-0.83359,-0.13927,Cluster 1
785,703199,https://collectionapi.metmuseum.org/public/collection/v1/objects/703199,https://images.metmuseum.org/CRDImages/dp/original/DP873520.jpg,unprocessed/image-703199.png,af6e2cb26343d5591e7260ccf97c9e94,images/703199-00.png,21099142f1da4d26ab1daabb04f93088,Portrait of an Elegant Lady,Frans van der Mijn,"(104, 105, 105)",#686969,104,105,105,102,110,100,#666e64,-0.31429,-0.40541,-0.27907,-0.2907,-0.28802,-0.30347,Cluster 8
786,36107,https://collectionapi.metmuseum.org/public/collection/v1/objects/36107,https://images.metmuseum.org/CRDImages/as/original/DP221397.jpg,unprocessed/image-36107.png,6732fc6c5609ac81ef27b7a5aeb8a20a,images/36107-00.png,ecfb289162480bc505e353e713b7a3e3,Ema (Votive Painting) of Chinese Lion Led by Utenō,,"(165, 137, 112)",#a58970,165,137,112,154,123,107,#9a7b6b,-0.48571,-0.62162,-0.39535,-0.31395,-0.40079,-0.32774,Cluster 8
